TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
FI;43.041.079/0001-01;FUTURA ADVANCED FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a receber;;;119555;;2022-03-31
FI;43.041.118/0001-70;FUTURA ADVANCED FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Cotas de Fundos;;;15603987;;2022-03-31
FI;43.041.118/0001-70;FUTURA ADVANCED FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Disponibilidades;;;1072;;2022-03-31
FI;43.041.118/0001-70;FUTURA ADVANCED FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Operações Compromissadas;;;215327;;2022-03-31
FI;43.041.118/0001-70;FUTURA ADVANCED FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a pagar;;;69165;;2022-03-31
FI;43.041.118/0001-70;FUTURA ADVANCED FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a receber;;;146;;2022-03-31
FI;43.041.146/0001-98;FUTURA MAX FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Ações;0;0;18185433;;2022-03-31
FI;43.041.146/0001-98;FUTURA MAX FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;4684544;;2022-03-31
FI;43.041.146/0001-98;FUTURA MAX FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Disponibilidades;;;1875;;2022-03-31
FI;43.041.146/0001-98;FUTURA MAX FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Mercado Futuro - Posições compradas;;;0;;2022-03-31
FI;43.041.146/0001-98;FUTURA MAX FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Operações Compromissadas;;;24913;;2022-03-31
FI;43.041.146/0001-98;FUTURA MAX FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Valores a pagar;;;7503;;2022-03-31
FI;43.041.146/0001-98;FUTURA MAX FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Valores a receber;;;216221;;2022-03-31
FI;43.041.222/0001-65;FUTURA MAX FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Cotas de Fundos;;;23105484;;2022-03-31
FI;43.041.222/0001-65;FUTURA MAX FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Disponibilidades;;;1464;;2022-03-31
FI;43.041.222/0001-65;FUTURA MAX FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Operações Compromissadas;;;73852;;2022-03-31
FI;43.041.222/0001-65;FUTURA MAX FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Valores a pagar;;;126750;;2022-03-31
FI;43.041.222/0001-65;FUTURA MAX FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Valores a receber;;;194;;2022-03-31
FI;43.041.275/0001-86;JCBS FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Ações;0;0;8499087;;2022-03-31
FI;43.041.275/0001-86;JCBS FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;982838;;2022-03-31
FI;43.041.275/0001-86;JCBS FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Disponibilidades;;;1405;;2022-03-31
FI;43.041.275/0001-86;JCBS FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Mercado Futuro - Posições compradas;;;0;;2022-03-31
FI;43.041.275/0001-86;JCBS FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Operações Compromissadas;;;16016;;2022-03-31
FI;43.041.275/0001-86;JCBS FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Valores a pagar;;;6253;;2022-03-31
FI;43.041.275/0001-86;JCBS FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;Valores a receber;;;50487;;2022-03-31
FI;43.049.788/0001-33;V-CAPITAL ORIGINE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;3459189;;2022-03-31
FI;43.049.788/0001-33;V-CAPITAL ORIGINE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR;2021-12-31;Disponibilidades;;;5876;;2022-03-31
FI;43.049.788/0001-33;V-CAPITAL ORIGINE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR;2021-12-31;Títulos Públicos;0;0;669855;;2022-03-31
FI;43.049.788/0001-33;V-CAPITAL ORIGINE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a pagar;;;4780;;2022-03-31
FI;43.049.788/0001-33;V-CAPITAL ORIGINE FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a receber;;;139;;2022-03-31
FI;43.049.803/0001-43;XEQUE-MATE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Ações;0;0;576650;;2022-03-31
FI;43.049.803/0001-43;XEQUE-MATE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;488639;;2022-03-31
FI;43.049.803/0001-43;XEQUE-MATE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Disponibilidades;;;1112;;2022-03-31
FI;43.049.803/0001-43;XEQUE-MATE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Opções - Posições lançadas;;;91606;;2022-03-31
FI;43.049.803/0001-43;XEQUE-MATE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Opções - Posições titulares;;;12478;;2022-03-31
FI;43.049.803/0001-43;XEQUE-MATE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Operações Compromissadas;;;158240;;2022-03-31
FI;43.049.803/0001-43;XEQUE-MATE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Títulos Públicos;0;7105823;9041442;;2022-03-31
FI;43.049.803/0001-43;XEQUE-MATE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a pagar;;;33421;;2022-03-31
FI;43.049.803/0001-43;XEQUE-MATE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a receber;;;417556;;2022-03-31
FI;43.095.558/0001-00;CLAVE TOTAL RETURN MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Ações;26701476;36931677;58285224;;2022-03-31
FI;43.095.558/0001-00;CLAVE TOTAL RETURN MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Brazilian Depository Receipt - BDR;;;1990076;;2022-03-31
FI;43.095.558/0001-00;CLAVE TOTAL RETURN MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;5795056;;2022-03-31
FI;43.095.558/0001-00;CLAVE TOTAL RETURN MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Mercado Futuro - Posições compradas;;;37189;;2022-03-31
FI;43.095.558/0001-00;CLAVE TOTAL RETURN MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Mercado Futuro - Posições vendidas;;;24123;;2022-03-31
FI;43.095.558/0001-00;CLAVE TOTAL RETURN MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Obrigações por ações e outros TVM recebidos em empréstimo;;;3775720;;2022-03-31
FI;43.095.558/0001-00;CLAVE TOTAL RETURN MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Opções - Posições lançadas;;;44565;;2022-03-31
FI;43.095.558/0001-00;CLAVE TOTAL RETURN MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Opções - Posições titulares;;;94322;;2022-03-31
FI;43.095.762/0001-21;LONGEVA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;16569592;;2022-03-31
FI;43.095.762/0001-21;LONGEVA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Depósitos a prazo e outros títulos de IF;;;1031895;;2022-03-31
FI;43.095.762/0001-21;LONGEVA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Títulos Públicos;0;0;11063;;2022-03-31
FI;43.095.762/0001-21;LONGEVA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a pagar;;;2373;;2022-03-31
FI;43.095.852/0001-12;VITREO ENERGIA LIMPA FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Ações;5190;0;189540;;2022-03-31
FI;43.095.852/0001-12;VITREO ENERGIA LIMPA FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Cotas de Fundos;;;3401782;;2022-03-31
FI;43.095.852/0001-12;VITREO ENERGIA LIMPA FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Investimento no Exterior;;;503599;;2022-03-31
FI;43.095.852/0001-12;VITREO ENERGIA LIMPA FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Operações Compromissadas;;;94463;;2022-03-31
FI;43.095.852/0001-12;VITREO ENERGIA LIMPA FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Outras operações passivas e exigibilidades;;;489603;;2022-03-31
FI;43.095.852/0001-12;VITREO ENERGIA LIMPA FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Valores a pagar;;;21182;;2022-03-31
FI;43.096.339/0001-46;ADD5 FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;11531747;;2022-03-31
FI;43.096.339/0001-46;ADD5 FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;Operações Compromissadas;;;206981;;2022-03-31
FI;43.096.339/0001-46;ADD5 FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;Títulos Públicos;617570;617372;4133503;;2022-03-31
FI;43.096.339/0001-46;ADD5 FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a pagar;;;7089;;2022-03-31
FI;43.096.484/0001-27;PÁTRIA PIPE FIFE PREVIDÊNCIA MULTIMERCADO FUNDO DE INVESTIMENTO;2021-12-31;Ações;0;6458794;19228062;;2022-03-31
FI;43.096.484/0001-27;PÁTRIA PIPE FIFE PREVIDÊNCIA MULTIMERCADO FUNDO DE INVESTIMENTO;2021-12-31;Cotas de Fundos;;;8179723;;2022-03-31
FI;43.096.484/0001-27;PÁTRIA PIPE FIFE PREVIDÊNCIA MULTIMERCADO FUNDO DE INVESTIMENTO;2021-12-31;Operações Compromissadas;;;2856735;;2022-03-31
FI;43.096.484/0001-27;PÁTRIA PIPE FIFE PREVIDÊNCIA MULTIMERCADO FUNDO DE INVESTIMENTO;2021-12-31;Valores a pagar;;;1214510;;2022-03-31
FI;43.096.484/0001-27;PÁTRIA PIPE FIFE PREVIDÊNCIA MULTIMERCADO FUNDO DE INVESTIMENTO;2021-12-31;Valores a receber;;;16193;;2022-03-31
FI;43.096.604/0001-96;ROOSTER MACRO CAPITAL FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL I;2021-12-31;Ações;0;382845;3304015;;2022-03-31
FI;43.096.604/0001-96;ROOSTER MACRO CAPITAL FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL I;2021-12-31;Brazilian Depository Receipt - BDR;;;413949;;2022-03-31
FI;43.096.604/0001-96;ROOSTER MACRO CAPITAL FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL I;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;439140;;2022-03-31
FI;43.096.604/0001-96;ROOSTER MACRO CAPITAL FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL I;2021-12-31;Operações Compromissadas;;;1414937;;2022-03-31
FI;43.096.604/0001-96;ROOSTER MACRO CAPITAL FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL I;2021-12-31;Valores a pagar;;;99297;;2022-03-31
FI;43.096.604/0001-96;ROOSTER MACRO CAPITAL FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL I;2021-12-31;Valores a receber;;;11083;;2022-03-31
FI;43.096.731/0001-95;LIBANUS FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Ações;0;931524;25284809;;2022-03-31
FI;43.096.731/0001-95;LIBANUS FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Cotas de Fundos;;;501155;;2022-03-31
FI;43.096.731/0001-95;LIBANUS FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Debêntures;;;471369;;2022-03-31
FI;43.096.731/0001-95;LIBANUS FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Depósitos a prazo e outros títulos de IF;;;979914;;2022-03-31
FI;43.096.731/0001-95;LIBANUS FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Operações Compromissadas;;;252662;;2022-03-31
FI;43.096.731/0001-95;LIBANUS FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Títulos Públicos;0;0;371069;;2022-03-31
FI;43.096.731/0001-95;LIBANUS FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Valores a pagar;;;15220;;2022-03-31
FI;43.096.731/0001-95;LIBANUS FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Valores a receber;;;38177;;2022-03-31
FI;43.096.793/0001-05;LOS ARCOS AÇÕES FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Ações;614763;642623;5169505;;2022-03-31
FI;43.096.793/0001-05;LOS ARCOS AÇÕES FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Ações e outros TVM cedidos em empréstimo;;;718804;;2022-03-31
FI;43.096.793/0001-05;LOS ARCOS AÇÕES FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Brazilian Depository Receipt - BDR;;;278684;;2022-03-31
FI;43.096.793/0001-05;LOS ARCOS AÇÕES FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;58908;;2022-03-31
FI;43.096.793/0001-05;LOS ARCOS AÇÕES FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Opções - Posições titulares;;;3632;;2022-03-31
FI;43.096.793/0001-05;LOS ARCOS AÇÕES FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Operações Compromissadas;;;186399;;2022-03-31
FI;43.096.793/0001-05;LOS ARCOS AÇÕES FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Valores a pagar;;;7691;;2022-03-31
FI;43.096.793/0001-05;LOS ARCOS AÇÕES FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Valores a receber;;;16362;;2022-03-31
FI;43.103.943/0001-52;SCHRODER TETON FUNDO DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO;2021-12-31;Debêntures;;;309278;;2022-03-31
FI;43.103.943/0001-52;SCHRODER TETON FUNDO DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO;2021-12-31;Mercado Futuro - Posições compradas;;;227;;2022-03-31
FI;43.103.943/0001-52;SCHRODER TETON FUNDO DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO;2021-12-31;Operações Compromissadas;;;203655;;2022-03-31
FI;43.103.943/0001-52;SCHRODER TETON FUNDO DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO;2021-12-31;Títulos Públicos;2134540;5052865;2910251;;2022-03-31
FI;43.103.943/0001-52;SCHRODER TETON FUNDO DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO;2021-12-31;Valores a pagar;;;1253;;2022-03-31
FI;43.103.943/0001-52;SCHRODER TETON FUNDO DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO;2021-12-31;Valores a receber;;;604;;2022-03-31
FI;43.104.026/0001-92;PS MOEDAS FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Opções - Posições lançadas;;;9675665;;2022-03-31
FI;43.104.026/0001-92;PS MOEDAS FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Opções - Posições titulares;;;1093041;;2022-03-31
FI;43.104.026/0001-92;PS MOEDAS FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Operações Compromissadas;;;44416202;;2022-03-31
FI;43.104.026/0001-92;PS MOEDAS FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Títulos Públicos;313551414;253848171;137782087;;2022-03-31
FI;43.104.026/0001-92;PS MOEDAS FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a pagar;;;16455;;2022-03-31
FI;43.104.026/0001-92;PS MOEDAS FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a receber;;;1780;;2022-03-31
FI;43.104.134/0001-65;TRIGONO HORIZON MICROCAP MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Ações;382444;2463273;32577268;;2022-03-31
FI;43.104.134/0001-65;TRIGONO HORIZON MICROCAP MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;333500;;2022-03-31
FI;43.104.239/0001-14;ANNIBA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;7498225;;2022-03-31
FI;43.104.239/0001-14;ANNIBA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Debêntures;;;6082433;;2022-03-31
FI;43.104.239/0001-14;ANNIBA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;783587;;2022-03-31
FI;43.104.239/0001-14;ANNIBA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Títulos Públicos;0;0;935613;;2022-03-31
FI;43.104.239/0001-14;ANNIBA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a pagar;;;7872;;2022-03-31
FI;43.104.966/0001-81;OBY ÁGIL FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Cotas de Fundos;;;22905471;;2022-03-31
FI;43.104.966/0001-81;OBY ÁGIL FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Debêntures;;;13932974;;2022-03-31
FI;43.104.966/0001-81;OBY ÁGIL FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Depósitos a prazo e outros títulos de IF;;;18339587;;2022-03-31
FI;43.104.966/0001-81;OBY ÁGIL FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Disponibilidades;;;2000;;2022-03-31
FI;43.104.966/0001-81;OBY ÁGIL FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Operações Compromissadas;;;18006139;;2022-03-31
FI;43.104.966/0001-81;OBY ÁGIL FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Títulos ligados ao agronegócio;;;200604;;2022-03-31
FI;43.104.966/0001-81;OBY ÁGIL FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Títulos Públicos;0;5906914;23441116;;2022-03-31
FI;43.104.966/0001-81;OBY ÁGIL FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Valores a pagar;;;100966;;2022-03-31
FI;43.104.966/0001-81;OBY ÁGIL FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Valores a receber;;;79075;;2022-03-31
FI;43.104.966/0001-81;OBY ÁGIL FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;Vendas a termo a receber;;;8299065;;2022-03-31
FI;43.105.151/0001-17;KARDINAL MEDIAL 180 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PR;2021-12-31;Cotas de Fundos;;;11521709;;2022-03-31
FI;43.105.151/0001-17;KARDINAL MEDIAL 180 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PR;2021-12-31;Disponibilidades;;;2000;;2022-03-31
FI;43.105.151/0001-17;KARDINAL MEDIAL 180 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PR;2021-12-31;Valores a pagar;;;16600;;2022-03-31
FI;43.105.151/0001-17;KARDINAL MEDIAL 180 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PR;2021-12-31;Valores a receber;;;0;;2022-03-31
FI;43.105.172/0001-32;MISTRO FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-12-31;Ações;0;0;63719;;2022-03-31
FI;43.105.172/0001-32;MISTRO FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-12-31;Cotas de Fundos;;;6050660;;2022-03-31
FI;43.105.172/0001-32;MISTRO FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-12-31;Disponibilidades;;;1003;;2022-03-31
FI;43.105.172/0001-32;MISTRO FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-12-31;Mercado Futuro - Posições compradas;;;0;;2022-03-31
FI;43.105.172/0001-32;MISTRO FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-12-31;Títulos Públicos;0;0;2291744;;2022-03-31
FI;43.105.172/0001-32;MISTRO FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a pagar;;;5022;;2022-03-31
FI;43.105.172/0001-32;MISTRO FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-12-31;Valores a receber;;;211;;2022-03-31
FI;43.105.198/0001-80;STELLA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Ações;0;0;2921250;;2022-03-31
FI;43.105.198/0001-80;STELLA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Certificado ou recibo de depósito de valores mobiliários;;;534639;;2022-03-31
FI;43.105.198/0001-80;STELLA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Cotas de Fundos;;;37307178;;2022-03-31
FI;43.105.198/0001-80;STELLA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Disponibilidades;;;36153;;2022-03-31
FI;43.105.198/0001-80;STELLA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Investimento no Exterior;;;977005;;2022-03-31
FI;43.105.198/0001-80;STELLA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Mercado Futuro - Posições vendidas;;;0;;2022-03-31
FI;43.105.198/0001-80;STELLA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Títulos Públicos;0;0;56847606;;2022-03-31
FI;43.105.198/0001-80;STELLA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a pagar;;;38635;;2022-03-31
FI;43.105.198/0001-80;STELLA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a receber;;;49665;;2022-03-31
FI;43.105.224/0001-70;KARDINAL SUL 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVAD;2021-12-31;Cotas de Fundos;;;11675662;;2022-03-31
FI;43.105.224/0001-70;KARDINAL SUL 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVAD;2021-12-31;Disponibilidades;;;2000;;2022-03-31
FI;43.105.224/0001-70;KARDINAL SUL 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVAD;2021-12-31;Valores a pagar;;;15351;;2022-03-31
FI;43.105.224/0001-70;KARDINAL SUL 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVAD;2021-12-31;Valores a receber;;;0;;2022-03-31
FI;43.105.341/0001-34;TREND CRIPTO DÓLAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;Disponibilidades;;;5000;;2022-03-31
FI;43.105.341/0001-34;TREND CRIPTO DÓLAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a pagar;;;284961;;2022-03-31
FI;43.105.341/0001-34;TREND CRIPTO DÓLAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a receber;;;187;;2022-03-31
FI;43.105.361/0001-05;TREND BITCOIN DÓLAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;Disponibilidades;;;5131;;2022-03-31
FI;43.105.361/0001-05;TREND BITCOIN DÓLAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a pagar;;;374032;;2022-03-31
FI;43.105.361/0001-05;TREND BITCOIN DÓLAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;Valores a receber;;;547;;2022-03-31
FI;43.105.417/0001-21;Expert XP Top 10 Ações Internacionais Dolar FIC de FIA BDR Nivel I;2021-12-31;Cotas de Fundos;;;2043221;;2022-03-31
FI;43.105.417/0001-21;Expert XP Top 10 Ações Internacionais Dolar FIC de FIA BDR Nivel I;2021-12-31;Disponibilidades;;;1669;;2022-03-31
FI;43.105.417/0001-21;Expert XP Top 10 Ações Internacionais Dolar FIC de FIA BDR Nivel I;2021-12-31;Valores a pagar;;;3933;;2022-03-31
FI;43.105.417/0001-21;Expert XP Top 10 Ações Internacionais Dolar FIC de FIA BDR Nivel I;2021-12-31;Valores a receber;;;1338;;2022-03-31
FI;43.105.440/0001-16;BNP Paribas Soberano II FIC FI RF Simples;2021-12-31;Cotas de Fundos;;;464579234;;2022-03-31
FI;43.105.440/0001-16;BNP Paribas Soberano II FIC FI RF Simples;2021-12-31;Disponibilidades;;;100636;;2022-03-31
FI;43.105.440/0001-16;BNP Paribas Soberano II FIC FI RF Simples;2021-12-31;Valores a pagar;;;71622;;2022-03-31
FI;43.105.440/0001-16;BNP Paribas Soberano II FIC FI RF Simples;2021-12-31;Valores a receber;;;1356;;2022-03-31
